benchmark,noise_percent,seed,arm,alpha,alpha_mode,best_beta,validation_error,true_alpha,target_noise_l2,initial_slice_effect_l2,target_variance_clean,target_variance_noisy,temporal_adjoint_weight_norm
Frac. RD (time-space),2.0,0,clean,0.7590625,fractional_subunit,1.5527202628069892,0.0010292586310084338,0.82,0.005564229975585458,0.0030717237768371417,3.286508782355679e-06,3.3839335376324426e-06,13.32178699629475
Frac. RD (time-space),2.0,0,fully_noisy,0.7590625,fractional_subunit,1.7626787024404893,0.00883143421344945,0.82,0.005564229975585458,0.0030717237768371417,3.286508782355679e-06,3.3839335376324426e-06,13.32178699629475
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7590625,fractional_subunit,1.6003634069738786,0.007039072451231387,0.82,0.005564229975585458,0.0030717237768371417,3.286508782355679e-06,3.3839335376324426e-06,13.32178699629475
Frac. RD (time-space),2.0,0,target_only_noise,0.7590625,fractional_subunit,1.7653311308695931,0.008544344865677574,0.82,0.005564229975585458,0.0030717237768371417,3.286508782355679e-06,3.3839335376324426e-06,13.32178699629475
Frac. RD (time-space),2.0,0,library_only_noise,0.7590625,fractional_subunit,1.5535656345758835,0.0010569733742795393,0.82,0.005564229975585458,0.0030717237768371417,3.286508782355679e-06,3.3839335376324426e-06,13.32178699629475
Frac. RD (time-space),2.0,0,clean,0.763425,fractional_subunit,1.5525188446111444,0.000896918143966853,0.82,0.005552663929011087,0.003018864254692867,3.2628817355993208e-06,3.3588154456268797e-06,13.344490061858464
Frac. RD (time-space),2.0,0,fully_noisy,0.763425,fractional_subunit,1.7602857221093777,0.008806867133733359,0.82,0.005552663929011087,0.003018864254692867,3.2628817355993208e-06,3.3588154456268797e-06,13.344490061858464
Frac. RD (time-space),2.0,0,clean_initial_slice,0.763425,fractional_subunit,1.6003167666547444,0.007032989001759185,0.82,0.005552663929011087,0.003018864254692867,3.2628817355993208e-06,3.3588154456268797e-06,13.344490061858464
Frac. RD (time-space),2.0,0,target_only_noise,0.763425,fractional_subunit,1.7629296095730669,0.008520756818952337,0.82,0.005552663929011087,0.003018864254692867,3.2628817355993208e-06,3.3588154456268797e-06,13.344490061858464
Frac. RD (time-space),2.0,0,library_only_noise,0.763425,fractional_subunit,1.553379281677211,0.0009243302463453081,0.82,0.005552663929011087,0.003018864254692867,3.2628817355993208e-06,3.3588154456268797e-06,13.344490061858464
Frac. RD (time-space),2.0,0,clean,0.7677875000000001,fractional_subunit,1.5523112286090694,0.0007739347128463943,0.82,0.005541812966489513,0.0029660141305861286,3.239256902793116e-06,3.333715803520756e-06,13.368859514948404
Frac. RD (time-space),2.0,0,fully_noisy,0.7677875000000001,fractional_subunit,1.7578724468505156,0.008793367931014097,0.82,0.005541812966489513,0.0029660141305861286,3.239256902793116e-06,3.333715803520756e-06,13.368859514948404
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7677875000000001,fractional_subunit,1.6002609280547067,0.007038487263630487,0.82,0.005541812966489513,0.0029660141305861286,3.239256902793116e-06,3.333715803520756e-06,13.368859514948404
Frac. RD (time-space),2.0,0,target_only_noise,0.7677875000000001,fractional_subunit,1.7605076146349634,0.008508264929143855,0.82,0.005541812966489513,0.0029660141305861286,3.239256902793116e-06,3.333715803520756e-06,13.368859514948404
Frac. RD (time-space),2.0,0,library_only_noise,0.7677875000000001,fractional_subunit,1.5531867040206366,0.000801041994871936,0.82,0.005541812966489513,0.0029660141305861286,3.239256902793116e-06,3.333715803520756e-06,13.368859514948404
Frac. RD (time-space),2.0,0,clean,0.77215,fractional_subunit,1.5521007423457676,0.0006597441412531615,0.82,0.005531690689364479,0.0029131947167283625,3.215712465022869e-06,3.3087115524417575e-06,13.394897328570835
Frac. RD (time-space),2.0,0,fully_noisy,0.77215,fractional_subunit,1.7554398686143007,0.008790688833883793,0.82,0.005531690689364479,0.0029131947167283625,3.215712465022869e-06,3.3087115524417575e-06,13.394897328570835
Frac. RD (time-space),2.0,0,clean_initial_slice,0.77215,fractional_subunit,1.6002020515087347,0.007055122567007418,0.82,0.005531690689364479,0.0029131947167283625,3.215712465022869e-06,3.3087115524417575e-06,13.394897328570835
Frac. RD (time-space),2.0,0,target_only_noise,0.77215,fractional_subunit,1.7580662106256653,0.008506607607792956,0.82,0.005531690689364479,0.0029131947167283625,3.215712465022869e-06,3.3087115524417575e-06,13.394897328570835
Frac. RD (time-space),2.0,0,library_only_noise,0.77215,fractional_subunit,1.552991329007369,0.0006865443325663653,0.82,0.005531690689364479,0.0029131947167283625,3.215712465022869e-06,3.3087115524417575e-06,13.394897328570835
Frac. RD (time-space),2.0,0,clean,0.7765125,fractional_subunit,1.551883530706476,0.0005550831610084607,0.82,0.005522298937152083,0.0028603861805417876,3.192163274424791e-06,3.2837191276336387e-06,13.422604844140217
Frac. RD (time-space),2.0,0,fully_noisy,0.7765125,fractional_subunit,1.7529864256174192,0.008799301862498391,0.82,0.005522298937152083,0.0028603861805417876,3.192163274424791e-06,3.2837191276336387e-06,13.422604844140217
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7765125,fractional_subunit,1.6001330192922563,0.007083586029570481,0.82,0.005522298937152083,0.0028603861805417876,3.192163274424791e-06,3.2837191276336387e-06,13.422604844140217
Frac. RD (time-space),2.0,0,target_only_noise,0.7765125,fractional_subunit,1.755603747836368,0.008516272956457075,0.82,0.005522298937152083,0.0028603861805417876,3.192163274424791e-06,3.2837191276336387e-06,13.422604844140217
Frac. RD (time-space),2.0,0,library_only_noise,0.7765125,fractional_subunit,1.5527891898645771,0.0005815741040840997,0.82,0.005522298937152083,0.0028603861805417876,3.192163274424791e-06,3.2837191276336387e-06,13.422604844140217
Frac. RD (time-space),2.0,0,clean,0.780875,fractional_subunit,1.5516627871765234,0.0004594838304118102,0.82,0.0055136488777750665,0.0028076083561706495,3.1686833845500332e-06,3.2588113411501455e-06,13.451982773210434
Frac. RD (time-space),2.0,0,fully_noisy,0.780875,fractional_subunit,1.7505130150163173,0.008819046684104886,0.82,0.0055136488777750665,0.0028076083561706495,3.1686833845500332e-06,3.2588113411501455e-06,13.451982773210434
Frac. RD (time-space),2.0,0,clean_initial_slice,0.780875,fractional_subunit,1.6000597593530517,0.007123526531911875,0.82,0.0055136488777750665,0.0028076083561706495,3.1686833845500332e-06,3.2588113411501455e-06,13.451982773210434
Frac. RD (time-space),2.0,0,target_only_noise,0.780875,fractional_subunit,1.7531211941817844,0.008537087336017766,0.82,0.0055136488777750665,0.0028076083561706495,3.1686833845500332e-06,3.2588113411501455e-06,13.451982773210434
Frac. RD (time-space),2.0,0,library_only_noise,0.780875,fractional_subunit,1.5525835761788096,0.0004856632654588385,0.82,0.0055136488777750665,0.0028076083561706495,3.1686833845500332e-06,3.2588113411501455e-06,13.451982773210434
Frac. RD (time-space),2.0,0,clean,0.7852375,fractional_subunit,1.5514366883946247,0.00037329535191632626,0.82,0.0055057455735308255,0.0027548527992621967,3.1452340788779447e-06,3.2339502581828707e-06,13.48303120024527
Frac. RD (time-space),2.0,0,fully_noisy,0.7852375,fractional_subunit,1.7480187781000096,0.008850176622932169,0.82,0.0055057455735308255,0.0027548527992621967,3.1452340788779447e-06,3.2339502581828707e-06,13.48303120024527
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7852375,fractional_subunit,1.599978912768632,0.007175298891877375,0.82,0.0055057455735308255,0.0027548527992621967,3.1452340788779447e-06,3.2339502581828707e-06,13.48303120024527
Frac. RD (time-space),2.0,0,target_only_noise,0.7852375,fractional_subunit,1.7506176479777764,0.008569311676475344,0.82,0.0055057455735308255,0.0027548527992621967,3.1452340788779447e-06,3.2339502581828707e-06,13.48303120024527
Frac. RD (time-space),2.0,0,library_only_noise,0.7852375,fractional_subunit,1.5523726129396611,0.0003991610743961005,0.82,0.0055057455735308255,0.0027548527992621967,3.1452340788779447e-06,3.2339502581828707e-06,13.48303120024527
Frac. RD (time-space),2.0,0,clean,0.7896000000000001,fractional_subunit,1.5512054296414255,0.00029654454994115857,0.82,0.0054985959036269036,0.002702124137479963,3.121822250135072e-06,3.2091427776570362e-06,13.515749586404533
Frac. RD (time-space),2.0,0,fully_noisy,0.7896000000000001,fractional_subunit,1.7455036245066555,0.008892781717674013,0.82,0.0054985959036269036,0.002702124137479963,3.121822250135072e-06,3.2091427776570362e-06,13.515749586404533
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7896000000000001,fractional_subunit,1.5998908386835913,0.007238975609390262,0.82,0.0054985959036269036,0.002702124137479963,3.121822250135072e-06,3.2091427776570362e-06,13.515749586404533
Frac. RD (time-space),2.0,0,target_only_noise,0.7896000000000001,fractional_subunit,1.7480930208571903,0.008613035274434544,0.82,0.0054985959036269036,0.002702124137479963,3.121822250135072e-06,3.2091427776570362e-06,13.515749586404533
Frac. RD (time-space),2.0,0,library_only_noise,0.7896000000000001,fractional_subunit,1.552156502829554,0.00032209435964582775,0.82,0.0054985959036269036,0.002702124137479963,3.121822250135072e-06,3.2091427776570362e-06,13.515749586404533
Frac. RD (time-space),2.0,0,clean,0.7939625,fractional_subunit,1.5509702070974556,0.00022916760517429724,0.82,0.005492206293568696,0.002649427601468295,3.0984754695026343e-06,3.1844159090868374e-06,13.550136774317858
Frac. RD (time-space),2.0,0,fully_noisy,0.7939625,fractional_subunit,1.7429675881027389,0.008946955771203685,0.82,0.005492206293568696,0.002649427601468295,3.0984754695026343e-06,3.1844159090868374e-06,13.550136774317858
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7939625,fractional_subunit,1.5997978167348885,0.007314575699215971,0.82,0.005492206293568696,0.002649427601468295,3.0984754695026343e-06,3.1844159090868374e-06,13.550136774317858
Frac. RD (time-space),2.0,0,target_only_noise,0.7939625,fractional_subunit,1.7455473744144336,0.008668346784141093,0.82,0.005492206293568696,0.002649427601468295,3.0984754695026343e-06,3.1844159090868374e-06,13.550136774317858
Frac. RD (time-space),2.0,0,library_only_noise,0.7939625,fractional_subunit,1.5519364802720492,0.00025439922466229787,0.82,0.005492206293568696,0.002649427601468295,3.0984754695026343e-06,3.1844159090868374e-06,13.550136774317858
Frac. RD (time-space),2.0,0,clean,0.7983250000000001,fractional_subunit,1.5507281683026821,0.0001715222297599385,0.82,0.005486582860043719,0.002596756081927594,3.0751352009436656e-06,3.159712557857566e-06,13.58619099381432
Frac. RD (time-space),2.0,0,fully_noisy,0.7983250000000001,fractional_subunit,1.740409755802853,0.009012866464334319,0.82,0.005486582860043719,0.002596756081927594,3.0751352009436656e-06,3.159712557857566e-06,13.58619099381432
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7983250000000001,fractional_subunit,1.5996944851818657,0.007402426902474629,0.82,0.005486582860043719,0.002596756081927594,3.0751352009436656e-06,3.159712557857566e-06,13.58619099381432
Frac. RD (time-space),2.0,0,target_only_noise,0.7983250000000001,fractional_subunit,1.7429797244573224,0.00873542609907325,0.82,0.005486582860043719,0.002596756081927594,3.0751352009436656e-06,3.159712557857566e-06,13.58619099381432
Frac. RD (time-space),2.0,0,library_only_noise,0.7983250000000001,fractional_subunit,1.5517096091290437,0.00019643354645894023,0.82,0.005486582860043719,0.002596756081927594,3.0751352009436656e-06,3.159712557857566e-06,13.58619099381432
Frac. RD (time-space),2.0,0,clean,0.8026875,fractional_subunit,1.5504828701084348,0.0001233506936992668,0.82,0.005481730324258345,0.0025441230494704335,3.051878823475273e-06,3.1351083752043686e-06,13.623909868572305
Frac. RD (time-space),2.0,0,fully_noisy,0.8026875,fractional_subunit,1.7378307300273128,0.009090615509523652,0.82,0.005481730324258345,0.0025441230494704335,3.051878823475273e-06,3.1351083752043686e-06,13.623909868572305
Frac. RD (time-space),2.0,0,clean_initial_slice,0.8026875,fractional_subunit,1.5995875743189178,0.007502416985211384,0.82,0.005481730324258345,0.0025441230494704335,3.051878823475273e-06,3.1351083752043686e-06,13.623909868572305
Frac. RD (time-space),2.0,0,target_only_noise,0.8026875,fractional_subunit,1.7403907586341016,0.008814359684660544,0.82,0.005481730324258345,0.0025441230494704335,3.051878823475273e-06,3.1351083752043686e-06,13.623909868572305
Frac. RD (time-space),2.0,0,library_only_noise,0.8026875,fractional_subunit,1.5514795554290017,0.00014793937726130125,0.82,0.005481730324258345,0.0025441230494704335,3.051878823475273e-06,3.1351083752043686e-06,13.623909868572305
Frac. RD (time-space),2.0,0,clean,0.80705,fractional_subunit,1.5502304871454364,8.501769845288466e-05,0.82,0.005477655999592637,0.0024915191206370266,3.0286283465971068e-06,3.1105273415984598e-06,13.663290423650666
Frac. RD (time-space),2.0,0,fully_noisy,0.80705,fractional_subunit,1.7362044131157985,0.009180326527993053,0.82,0.005477655999592637,0.0024915191206370266,3.0286283465971068e-06,3.1105273415984598e-06,13.663290423650666
Frac. RD (time-space),2.0,0,clean_initial_slice,0.80705,fractional_subunit,1.5994698694461063,0.007614858288703241,0.82,0.005477655999592637,0.0024915191206370266,3.0286283465971068e-06,3.1105273415984598e-06,13.663290423650666
Frac. RD (time-space),2.0,0,target_only_noise,0.80705,fractional_subunit,1.7377792799816092,0.008905258810176729,0.82,0.005477655999592637,0.0024915191206370266,3.0286283465971068e-06,3.1105273415984598e-06,13.663290423650666
Frac. RD (time-space),2.0,0,library_only_noise,0.80705,fractional_subunit,1.5512423807212483,0.00010928165926626824,0.82,0.005477655999592637,0.0024915191206370266,3.0286283465971068e-06,3.1105273415984598e-06,13.663290423650666
Frac. RD (time-space),2.0,0,clean,0.8114125000000001,fractional_subunit,1.5499740136797935,5.6391443918644095e-05,0.82,0.0054743626528616016,0.0024389554977334357,3.005448309449684e-06,3.0860325021442338e-06,13.704329093859135
Frac. RD (time-space),2.0,0,fully_noisy,0.8114125000000001,fractional_subunit,1.7338965620312408,0.009282326577903968,0.82,0.0054743626528616016,0.0024389554977334357,3.005448309449684e-06,3.0860325021442338e-06,13.704329093859135
Frac. RD (time-space),2.0,0,clean_initial_slice,0.8114125000000001,fractional_subunit,1.599347054742647,0.00773974973170779,0.82,0.0054743626528616016,0.0024389554977334357,3.005448309449684e-06,3.0860325021442338e-06,13.704329093859135
Frac. RD (time-space),2.0,0,target_only_noise,0.8114125000000001,fractional_subunit,1.7362052649092918,0.009008326130968384,0.82,0.0054743626528616016,0.0024389554977334357,3.005448309449684e-06,3.0860325021442338e-06,13.704329093859135
Frac. RD (time-space),2.0,0,library_only_noise,0.8114125000000001,fractional_subunit,1.5510011717615673,8.032839398389359e-05,0.82,0.0054743626528616016,0.0024389554977334357,3.005448309449684e-06,3.0860325021442338e-06,13.704329093859135
Frac. RD (time-space),2.0,0,clean,0.815775,fractional_subunit,1.5497118550589661,3.763673252593615e-05,0.82,0.005471856391678173,0.002386429244345822,2.9823077663731407e-06,3.0615937515523078e-06,13.747021732922882
Frac. RD (time-space),2.0,0,fully_noisy,0.815775,fractional_subunit,1.7312269879606175,0.009396536386654011,0.82,0.005471856391678173,0.002386429244345822,2.9823077663731407e-06,3.0615937515523078e-06,13.747021732922882
Frac. RD (time-space),2.0,0,clean_initial_slice,0.815775,fractional_subunit,1.5992161360969857,0.007877269255449435,0.82,0.005471856391678173,0.002386429244345822,2.9823077663731407e-06,3.0615937515523078e-06,13.747021732922882
Frac. RD (time-space),2.0,0,target_only_noise,0.815775,fractional_subunit,1.7336890537947627,0.009123785379694766,0.82,0.005471856391678173,0.002386429244345822,2.9823077663731407e-06,3.0615937515523078e-06,13.747021732922882
Frac. RD (time-space),2.0,0,library_only_noise,0.815775,fractional_subunit,1.5507542882260061,6.124448284707206e-05,0.82,0.005471856391678173,0.002386429244345822,2.9823077663731407e-06,3.0615937515523078e-06,13.747021732922882
Frac. RD (time-space),2.0,0,clean,0.82,fractional_subunit,1.5494524698465957,2.8938788296037312e-05,0.82,0.005470183389416029,0.002335597984249821,2.9599352527382716e-06,3.037979880648815e-06,13.789940907554108
Frac. RD (time-space),2.0,0,fully_noisy,0.82,fractional_subunit,1.7286198075510422,0.009518884123059573,0.82,0.005470183389416029,0.002335597984249821,2.9599352527382716e-06,3.037979880648815e-06,13.789940907554108
Frac. RD (time-space),2.0,0,clean_initial_slice,0.82,fractional_subunit,1.599081480243856,0.00802259026698539,0.82,0.005470183389416029,0.002335597984249821,2.9599352527382716e-06,3.037979880648815e-06,13.789940907554108
